CMDLINE C:\Users\Adriaan\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe word_filter.py
MEM 279.839844 1688407789.7426
MEM 279.839844 1688407789.8433
MEM 279.839844 1688407789.9436
MEM 279.839844 1688407790.0443
MEM 279.839844 1688407790.1449
MEM 279.839844 1688407790.2455
MEM 279.839844 1688407790.3461
MEM 279.839844 1688407790.4467
MEM 279.839844 1688407790.5473
MEM 279.839844 1688407790.6479
MEM 279.839844 1688407790.7485
MEM 279.839844 1688407790.8490
MEM 279.843750 1688407790.9496
MEM 279.843750 1688407791.0505
MEM 279.843750 1688407791.1509
MEM 279.843750 1688407791.2514
MEM 279.843750 1688407791.3520
MEM 279.843750 1688407791.4526
MEM 279.843750 1688407791.5534
MEM 279.843750 1688407791.6541
MEM 279.843750 1688407791.7547
MEM 279.843750 1688407791.8553
MEM 279.843750 1688407791.9559
MEM 279.843750 1688407792.0565
MEM 279.843750 1688407792.1572
MEM 279.843750 1688407792.2578
MEM 279.843750 1688407792.3584
MEM 279.843750 1688407792.4590
MEM 279.843750 1688407792.5596
MEM 279.843750 1688407792.6601
MEM 279.843750 1688407792.7607
MEM 279.843750 1688407792.8613
MEM 279.843750 1688407792.9620
MEM 279.843750 1688407793.0627
MEM 279.847656 1688407793.1632
MEM 279.847656 1688407793.2638
MEM 279.847656 1688407793.3645
MEM 279.847656 1688407793.4650
MEM 279.847656 1688407793.5656
MEM 279.847656 1688407793.6662
MEM 279.847656 1688407793.7668
MEM 279.847656 1688407793.8674
MEM 279.847656 1688407793.9677
MEM 279.847656 1688407794.0684
MEM 279.847656 1688407794.1690
MEM 279.847656 1688407794.2696
MEM 279.847656 1688407794.3701
MEM 279.847656 1688407794.4708
MEM 279.847656 1688407794.5714
MEM 279.847656 1688407794.6721
MEM 279.847656 1688407794.7728
MEM 279.847656 1688407794.8734
MEM 279.847656 1688407794.9738
MEM 279.847656 1688407795.0741
MEM 279.847656 1688407795.1747
MEM 279.851562 1688407795.2754
MEM 279.851562 1688407795.3760
MEM 279.851562 1688407795.4766
MEM 279.851562 1688407795.5771
MEM 279.851562 1688407795.6778
MEM 279.851562 1688407795.7785
MEM 279.851562 1688407795.8793
MEM 279.851562 1688407795.9800
MEM 279.851562 1688407796.0806
MEM 279.851562 1688407796.1812
MEM 279.851562 1688407796.2818
MEM 279.851562 1688407796.3824
MEM 279.851562 1688407796.4831
MEM 279.851562 1688407796.5837
MEM 279.851562 1688407796.6844
MEM 279.851562 1688407796.7851
MEM 279.851562 1688407796.8856
MEM 279.851562 1688407796.9859
MEM 279.851562 1688407797.0865
MEM 279.851562 1688407797.1871
MEM 279.851562 1688407797.2878
MEM 279.855469 1688407797.3885
MEM 279.855469 1688407797.4891
MEM 279.855469 1688407797.5897
MEM 279.855469 1688407797.6905
MEM 279.855469 1688407797.7911
MEM 279.855469 1688407797.8917
MEM 279.855469 1688407797.9920
MEM 279.855469 1688407798.0927
MEM 279.855469 1688407798.1933
MEM 279.855469 1688407798.2939
MEM 279.855469 1688407798.3945
MEM 279.855469 1688407798.4951
MEM 279.855469 1688407798.5957
MEM 279.855469 1688407798.6960
MEM 279.855469 1688407798.7963
MEM 279.855469 1688407798.8968
MEM 279.855469 1688407798.9972
MEM 279.855469 1688407799.0976
MEM 279.855469 1688407799.1979
MEM 279.855469 1688407799.2984
MEM 279.855469 1688407799.3989
MEM 279.855469 1688407799.4994
MEM 279.859375 1688407799.6001
MEM 279.859375 1688407799.7005
MEM 279.859375 1688407799.8011
MEM 279.859375 1688407799.9017
MEM 279.859375 1688407800.0023
MEM 279.859375 1688407800.1029
MEM 279.859375 1688407800.2036
MEM 279.859375 1688407800.3043
MEM 279.859375 1688407800.4046
MEM 279.859375 1688407800.5053
MEM 279.859375 1688407800.6060
MEM 279.859375 1688407800.7066
MEM 279.859375 1688407800.8072
MEM 279.859375 1688407800.9079
MEM 279.859375 1688407801.0083
MEM 279.859375 1688407801.1089
MEM 279.859375 1688407801.2095
MEM 279.859375 1688407801.3101
MEM 279.859375 1688407801.4107
MEM 279.859375 1688407801.5113
MEM 279.859375 1688407801.6120
MEM 279.859375 1688407801.7123
MEM 279.863281 1688407801.8129
MEM 279.863281 1688407801.9136
MEM 279.863281 1688407802.0139
MEM 279.863281 1688407802.1144
MEM 279.863281 1688407802.2151
MEM 279.863281 1688407802.3157
MEM 279.863281 1688407802.4162
MEM 279.863281 1688407802.5168
MEM 279.863281 1688407802.6174
MEM 279.863281 1688407802.7181
MEM 279.863281 1688407802.8187
MEM 279.863281 1688407802.9194
MEM 279.863281 1688407803.0200
MEM 279.863281 1688407803.1203
MEM 279.863281 1688407803.2209
MEM 279.863281 1688407803.3214
MEM 279.863281 1688407803.4220
MEM 279.863281 1688407803.5225
MEM 279.863281 1688407803.6232
MEM 279.863281 1688407803.7238
MEM 279.863281 1688407803.8245
MEM 279.863281 1688407803.9252
MEM 279.863281 1688407804.0258
MEM 279.863281 1688407804.1265
MEM 279.863281 1688407804.2271
MEM 279.867188 1688407804.3278
MEM 279.867188 1688407804.4284
MEM 279.867188 1688407804.5291
MEM 279.867188 1688407804.6296
MEM 279.867188 1688407804.7299
MEM 279.867188 1688407804.8306
MEM 279.867188 1688407804.9309
MEM 279.867188 1688407805.0316
MEM 279.867188 1688407805.1322
MEM 279.867188 1688407805.2328
MEM 279.867188 1688407805.3334
MEM 279.867188 1688407805.4341
MEM 279.867188 1688407805.5346
MEM 279.867188 1688407805.6352
MEM 279.867188 1688407805.7358
MEM 279.867188 1688407805.8365
MEM 279.867188 1688407805.9372
MEM 279.867188 1688407806.0377
MEM 279.867188 1688407806.1383
MEM 279.867188 1688407806.2389
MEM 279.867188 1688407806.3394
MEM 279.867188 1688407806.4400
MEM 279.871094 1688407806.5407
MEM 279.871094 1688407806.6414
MEM 279.871094 1688407806.7420
MEM 279.871094 1688407806.8426
MEM 279.871094 1688407806.9432
MEM 279.871094 1688407807.0445
MEM 279.871094 1688407807.1455
MEM 279.871094 1688407807.2461
MEM 279.871094 1688407807.3467
MEM 279.871094 1688407807.4472
MEM 279.871094 1688407807.5477
MEM 279.871094 1688407807.6483
MEM 279.871094 1688407807.7487
MEM 279.871094 1688407807.8493
MEM 279.871094 1688407807.9496
MEM 279.871094 1688407808.0502
MEM 279.871094 1688407808.1509
MEM 279.871094 1688407808.2515
MEM 279.871094 1688407808.3520
MEM 279.871094 1688407808.4526
MEM 279.871094 1688407808.5906
MEM 279.871094 1688407808.6911
MEM 279.871094 1688407808.7915
MEM 279.871094 1688407808.8921
MEM 279.871094 1688407808.9927
MEM 279.871094 1688407809.0933
MEM 279.871094 1688407809.1939
MEM 279.875000 1688407809.2946
MEM 279.875000 1688407809.3952
MEM 279.875000 1688407809.4958
MEM 279.875000 1688407809.5964
MEM 279.875000 1688407809.6970
MEM 279.875000 1688407809.7974
MEM 279.875000 1688407809.8985
MEM 279.875000 1688407809.9995
MEM 279.875000 1688407810.1001
MEM 279.875000 1688407810.2006
MEM 279.875000 1688407810.3012
MEM 279.875000 1688407810.4021
MEM 279.875000 1688407810.5028
MEM 279.875000 1688407810.6034
MEM 279.875000 1688407810.7040
MEM 279.875000 1688407810.8044
MEM 279.875000 1688407810.9051
MEM 279.875000 1688407811.0058
MEM 279.875000 1688407811.1062
MEM 279.875000 1688407811.2068
MEM 279.875000 1688407811.3073
MEM 279.875000 1688407811.4079
MEM 279.875000 1688407811.5085
MEM 279.875000 1688407811.6091
MEM 279.875000 1688407811.7097
MEM 279.875000 1688407811.8103
MEM 279.875000 1688407811.9111
MEM 279.875000 1688407812.0118
MEM 279.878906 1688407812.1126
MEM 279.878906 1688407812.2132
MEM 279.878906 1688407812.3137
MEM 279.878906 1688407812.4143
MEM 279.878906 1688407812.5147
MEM 279.878906 1688407812.6152
MEM 279.878906 1688407812.7163
MEM 279.878906 1688407812.8168
MEM 279.878906 1688407812.9174
MEM 279.878906 1688407813.0180
MEM 279.878906 1688407813.1186
MEM 279.878906 1688407813.2192
MEM 279.878906 1688407813.3198
MEM 279.878906 1688407813.4204
MEM 279.878906 1688407813.5210
MEM 279.878906 1688407813.6216
MEM 279.894531 1688407813.7222
MEM 279.894531 1688407813.8225
MEM 279.894531 1688407813.9231
MEM 279.894531 1688407814.0237
MEM 279.894531 1688407814.1243
MEM 279.894531 1688407814.2249
MEM 279.894531 1688407814.3255
MEM 279.894531 1688407814.4261
MEM 279.894531 1688407814.5267
MEM 279.894531 1688407814.6271
MEM 279.898438 1688407814.7276
MEM 279.898438 1688407814.8279
MEM 279.898438 1688407814.9285
MEM 279.898438 1688407815.0290
MEM 279.898438 1688407815.1296
MEM 279.898438 1688407815.2301
MEM 279.898438 1688407815.3307
MEM 279.898438 1688407815.4313
MEM 279.898438 1688407815.5319
MEM 279.898438 1688407815.6324
MEM 279.898438 1688407815.7338
MEM 279.898438 1688407815.8344
MEM 279.898438 1688407815.9354
MEM 279.898438 1688407816.0361
MEM 279.898438 1688407816.1366
MEM 279.898438 1688407816.2375
MEM 279.898438 1688407816.3382
MEM 279.898438 1688407816.4388
MEM 279.898438 1688407816.5393
MEM 279.898438 1688407816.6399
MEM 279.898438 1688407816.7420
MEM 279.898438 1688407816.8431
MEM 279.898438 1688407816.9882
MEM 279.898438 1688407817.0894
MEM 279.898438 1688407817.1899
MEM 279.898438 1688407817.2903
MEM 279.902344 1688407817.3909
MEM 279.902344 1688407817.4914
MEM 279.902344 1688407817.5921
MEM 279.902344 1688407817.7082
MEM 279.902344 1688407817.8092
MEM 279.902344 1688407817.9098
MEM 279.902344 1688407818.0103
MEM 279.902344 1688407818.1109
MEM 279.902344 1688407818.2114
MEM 279.902344 1688407818.3120
MEM 279.902344 1688407818.4126
MEM 279.902344 1688407818.5137
MEM 279.902344 1688407818.6142
MEM 279.902344 1688407818.7147
MEM 279.902344 1688407818.8154
MEM 279.902344 1688407818.9159
MEM 279.902344 1688407819.0163
MEM 279.902344 1688407819.1174
MEM 279.902344 1688407819.2179
MEM 279.902344 1688407819.3185
MEM 279.902344 1688407819.4190
MEM 279.902344 1688407819.5196
MEM 279.902344 1688407819.6204
MEM 279.902344 1688407819.7210
MEM 279.902344 1688407819.8215
MEM 279.902344 1688407819.9222
MEM 279.902344 1688407820.0227
MEM 279.902344 1688407820.1240
MEM 279.902344 1688407820.2243
MEM 279.902344 1688407820.3248
MEM 279.902344 1688407820.4255
MEM 279.902344 1688407820.5261
MEM 279.902344 1688407820.6292
MEM 279.902344 1688407820.7296
MEM 279.906250 1688407820.8298
MEM 280.386719 1688407820.9305
MEM 280.386719 1688407821.0307
MEM 280.386719 1688407821.1313
MEM 280.386719 1688407821.2324
MEM 280.386719 1688407821.3341
MEM 280.386719 1688407821.4351
MEM 280.386719 1688407821.5357
MEM 280.386719 1688407821.6363
MEM 280.386719 1688407821.7369
MEM 280.386719 1688407821.8375
MEM 279.890625 1688407821.9385
MEM 279.890625 1688407822.0391
MEM 279.890625 1688407822.1397
MEM 279.890625 1688407822.2402
MEM 279.890625 1688407822.3408
MEM 279.890625 1688407822.4414
MEM 279.890625 1688407822.5420
MEM 279.890625 1688407822.6426
MEM 279.890625 1688407822.7429
MEM 279.890625 1688407822.8435
MEM 279.890625 1688407822.9441
MEM 279.890625 1688407823.0447
MEM 279.890625 1688407823.1453
MEM 279.890625 1688407823.2458
MEM 279.890625 1688407823.3464
MEM 279.890625 1688407823.4471
MEM 279.890625 1688407823.5476
MEM 279.890625 1688407823.6482
MEM 279.890625 1688407823.7488
MEM 279.894531 1688407823.8494
MEM 279.894531 1688407823.9500
MEM 279.894531 1688407824.0506
MEM 279.894531 1688407824.1512
MEM 279.894531 1688407824.2514
MEM 279.894531 1688407824.3519
MEM 279.894531 1688407824.4524
MEM 279.894531 1688407824.5531
MEM 279.894531 1688407824.6535
MEM 279.894531 1688407824.7544
MEM 279.894531 1688407824.8550
MEM 279.894531 1688407824.9555
MEM 279.894531 1688407825.0561
MEM 279.894531 1688407825.1567
MEM 279.894531 1688407825.2573
MEM 279.894531 1688407825.3579
MEM 279.894531 1688407825.4582
MEM 279.894531 1688407825.5589
MEM 279.894531 1688407825.6595
MEM 279.894531 1688407825.7601
MEM 279.894531 1688407825.8607
MEM 279.894531 1688407825.9612
MEM 279.894531 1688407826.0616
MEM 279.894531 1688407826.1620
MEM 279.894531 1688407826.2625
MEM 279.894531 1688407826.3629
MEM 279.894531 1688407826.4635
MEM 279.894531 1688407826.5640
MEM 279.894531 1688407826.6643
MEM 279.894531 1688407826.7649
MEM 279.894531 1688407826.8653
MEM 279.894531 1688407826.9660
MEM 279.898438 1688407827.0666
MEM 279.898438 1688407827.1678
MEM 279.898438 1688407827.2684
MEM 279.898438 1688407827.3694
MEM 279.898438 1688407827.4705
MEM 279.898438 1688407827.5711
MEM 279.898438 1688407827.6717
MEM 279.898438 1688407827.7723
MEM 279.898438 1688407827.8729
MEM 279.898438 1688407827.9734
MEM 279.898438 1688407828.0741
MEM 279.898438 1688407828.1746
MEM 279.898438 1688407828.2751
MEM 279.898438 1688407828.3787
MEM 279.898438 1688407828.4794
MEM 279.898438 1688407828.5800
MEM 279.898438 1688407828.6806
MEM 279.898438 1688407828.7811
MEM 279.898438 1688407828.8818
MEM 279.898438 1688407828.9824
MEM 279.898438 1688407829.0829
MEM 279.898438 1688407829.1850
MEM 279.898438 1688407829.2860
MEM 279.898438 1688407829.3865
MEM 279.898438 1688407829.4871
MEM 279.898438 1688407829.5877
MEM 279.898438 1688407829.6883
MEM 279.898438 1688407829.7889
MEM 279.898438 1688407829.8894
MEM 279.898438 1688407829.9901
MEM 279.898438 1688407830.0908
MEM 279.898438 1688407830.1914
MEM 279.898438 1688407830.2920
MEM 279.898438 1688407830.3923
MEM 279.898438 1688407830.4926
MEM 279.902344 1688407830.5931
MEM 279.902344 1688407830.6936
MEM 279.902344 1688407830.7939
MEM 279.902344 1688407830.8943
MEM 279.902344 1688407830.9949
MEM 279.902344 1688407831.0955
MEM 279.902344 1688407831.1960
MEM 279.902344 1688407831.2964
MEM 279.902344 1688407831.3969
MEM 279.902344 1688407831.4975
MEM 279.902344 1688407831.5981
MEM 279.902344 1688407831.6987
MEM 279.902344 1688407831.7993
MEM 279.902344 1688407831.8999
MEM 279.902344 1688407832.0006
MEM 279.902344 1688407832.1009
MEM 279.902344 1688407832.2016
MEM 279.902344 1688407832.3023
MEM 279.902344 1688407832.4029
MEM 279.902344 1688407832.5035
MEM 279.902344 1688407832.6113
MEM 279.902344 1688407832.7123
MEM 279.902344 1688407832.8129
MEM 279.902344 1688407832.9134
MEM 279.902344 1688407833.0140
MEM 279.906250 1688407833.1146
MEM 279.906250 1688407833.2152
MEM 279.906250 1688407833.3158
MEM 279.906250 1688407833.4164
MEM 279.968750 1688407833.5170
MEM 279.968750 1688407833.6175
MEM 279.968750 1688407833.7181
MEM 279.968750 1688407833.8187
MEM 279.968750 1688407833.9194
MEM 279.968750 1688407834.0200
MEM 279.968750 1688407834.1207
MEM 279.968750 1688407834.2213
MEM 279.968750 1688407834.3219
MEM 279.968750 1688407834.4225
MEM 279.968750 1688407834.5233
MEM 279.968750 1688407834.6239
MEM 279.968750 1688407834.7245
MEM 279.968750 1688407834.8250
MEM 279.968750 1688407834.9256
MEM 279.968750 1688407835.0262
MEM 279.968750 1688407835.1268
MEM 279.968750 1688407835.2273
MEM 279.968750 1688407835.3279
MEM 279.968750 1688407835.4285
MEM 279.968750 1688407835.5291
MEM 279.968750 1688407835.6296
MEM 279.968750 1688407835.7300
MEM 279.972656 1688407835.8306
MEM 279.972656 1688407835.9311
MEM 279.972656 1688407836.0317
MEM 279.972656 1688407836.1324
MEM 279.972656 1688407836.2330
MEM 279.972656 1688407836.3335
MEM 279.972656 1688407836.4342
MEM 279.972656 1688407836.5353
MEM 279.972656 1688407836.6358
MEM 279.972656 1688407836.7364
MEM 279.972656 1688407836.8370
MEM 279.972656 1688407836.9376
MEM 279.972656 1688407837.0382
MEM 279.972656 1688407837.1389
MEM 279.972656 1688407837.2394
MEM 279.972656 1688407837.3400
MEM 279.972656 1688407837.4406
MEM 279.972656 1688407837.5412
MEM 279.972656 1688407837.6418
MEM 279.972656 1688407837.7424
MEM 279.972656 1688407837.8429
MEM 279.972656 1688407837.9435
MEM 279.972656 1688407838.0442
MEM 279.972656 1688407838.1449
MEM 279.972656 1688407838.2455
MEM 279.972656 1688407838.3461
MEM 279.972656 1688407838.4467
MEM 279.972656 1688407838.5473
MEM 279.972656 1688407838.6479
MEM 279.976562 1688407838.7485
MEM 279.976562 1688407838.8490
MEM 279.976562 1688407838.9496
MEM 279.976562 1688407839.0503
MEM 279.976562 1688407839.1508
MEM 279.976562 1688407839.2514
MEM 279.976562 1688407839.3519
MEM 279.976562 1688407839.4525
MEM 279.976562 1688407839.5531
MEM 279.976562 1688407839.6537
MEM 279.976562 1688407839.7543
MEM 279.976562 1688407839.8554
MEM 279.976562 1688407839.9558
MEM 279.976562 1688407840.0563
MEM 279.976562 1688407840.1569
MEM 279.976562 1688407840.2575
MEM 279.976562 1688407840.3581
MEM 279.976562 1688407840.4586
MEM 279.976562 1688407840.5591
MEM 279.976562 1688407840.6597
MEM 279.976562 1688407840.7602
MEM 279.976562 1688407840.8610
MEM 279.976562 1688407840.9613
MEM 279.976562 1688407841.0621
MEM 279.976562 1688407841.1627
MEM 279.976562 1688407841.2631
MEM 279.976562 1688407841.3636
MEM 279.976562 1688407841.4647
MEM 279.976562 1688407841.5657
MEM 279.976562 1688407841.6660
MEM 279.976562 1688407841.7666
MEM 279.976562 1688407841.8672
MEM 279.976562 1688407841.9677
MEM 279.980469 1688407842.0682
MEM 279.980469 1688407842.1688
MEM 279.980469 1688407842.2699
MEM 279.980469 1688407842.3704
MEM 279.980469 1688407842.4708
MEM 279.980469 1688407842.5713
MEM 279.980469 1688407842.6719
MEM 279.980469 1688407842.7725
MEM 279.980469 1688407842.8731
MEM 279.980469 1688407842.9752
MEM 279.980469 1688407843.0758
MEM 279.980469 1688407843.1764
MEM 279.964844 1688407843.2770
MEM 279.964844 1688407843.3775
MEM 279.964844 1688407843.4781
MEM 279.964844 1688407843.5787
MEM 279.964844 1688407843.6792
MEM 279.964844 1688407843.7798
MEM 279.964844 1688407843.8804
MEM 279.964844 1688407843.9810
MEM 279.964844 1688407844.0815
MEM 279.964844 1688407844.1821
MEM 279.964844 1688407844.2827
MEM 279.964844 1688407844.3833
MEM 279.964844 1688407844.4838
MEM 279.964844 1688407844.5844
MEM 279.964844 1688407844.6850
MEM 279.964844 1688407844.7856
MEM 279.964844 1688407844.8866
MEM 279.968750 1688407844.9872
MEM 279.968750 1688407845.0888
MEM 279.968750 1688407845.1891
MEM 279.968750 1688407845.2897
MEM 279.968750 1688407845.3903
MEM 279.968750 1688407845.4909
MEM 279.968750 1688407845.5914
MEM 279.968750 1688407845.6920
MEM 279.968750 1688407845.7925
MEM 279.968750 1688407845.8931
MEM 279.968750 1688407845.9938
MEM 279.968750 1688407846.0944
MEM 279.968750 1688407846.1950
MEM 279.968750 1688407846.2956
MEM 279.968750 1688407846.3961
MEM 279.968750 1688407846.4969
MEM 279.968750 1688407846.5975
MEM 279.968750 1688407846.6978
MEM 279.968750 1688407846.7980
MEM 279.968750 1688407846.8987
MEM 279.968750 1688407846.9993
MEM 279.968750 1688407847.1000
MEM 279.968750 1688407847.2005
MEM 279.968750 1688407847.3011
MEM 279.968750 1688407847.4017
MEM 279.968750 1688407847.5023
MEM 279.968750 1688407847.6029
MEM 279.968750 1688407847.7036
MEM 279.972656 1688407847.8042
MEM 279.972656 1688407847.9049
MEM 279.972656 1688407848.0053
MEM 279.972656 1688407848.1060
MEM 279.972656 1688407848.2064
MEM 279.972656 1688407848.3070
MEM 279.972656 1688407848.4076
MEM 279.972656 1688407848.5082
MEM 279.972656 1688407848.6089
MEM 279.972656 1688407848.7094
MEM 279.972656 1688407848.8101
MEM 279.972656 1688407848.9106
MEM 279.972656 1688407849.0113
MEM 279.972656 1688407849.1119
MEM 279.972656 1688407849.2124
MEM 279.972656 1688407849.3130
MEM 279.972656 1688407849.4133
MEM 279.972656 1688407849.5140
MEM 279.972656 1688407849.6146
MEM 279.972656 1688407849.7151
MEM 279.972656 1688407849.8157
MEM 279.972656 1688407849.9162
MEM 279.972656 1688407850.0168
MEM 279.972656 1688407850.1174
MEM 279.972656 1688407850.2180
MEM 279.972656 1688407850.3186
MEM 279.972656 1688407850.4192
MEM 279.972656 1688407850.5198
MEM 279.972656 1688407850.6205
MEM 279.976562 1688407850.7211
MEM 279.976562 1688407850.8213
MEM 279.976562 1688407850.9219
MEM 279.976562 1688407851.0225
MEM 279.976562 1688407851.1231
MEM 279.976562 1688407851.2238
MEM 279.976562 1688407851.3243
MEM 279.976562 1688407851.4249
MEM 279.976562 1688407851.5255
MEM 279.976562 1688407851.6258
MEM 279.976562 1688407851.7261
MEM 279.976562 1688407851.8268
MEM 279.976562 1688407851.9275
MEM 279.976562 1688407852.0280
MEM 279.976562 1688407852.1286
MEM 279.976562 1688407852.2292
MEM 279.976562 1688407852.3298
MEM 279.976562 1688407852.4304
MEM 279.976562 1688407852.5310
MEM 279.976562 1688407852.6316
MEM 279.976562 1688407852.7322
MEM 279.976562 1688407852.8328
MEM 279.976562 1688407852.9335
MEM 279.976562 1688407853.0338
MEM 279.976562 1688407853.1340
MEM 279.980469 1688407853.2347
MEM 279.980469 1688407853.3352
MEM 279.980469 1688407853.4358
MEM 279.980469 1688407853.5369
MEM 279.980469 1688407853.6374
MEM 279.980469 1688407853.7380
MEM 279.980469 1688407853.8386
MEM 279.980469 1688407853.9392
MEM 279.980469 1688407854.0398
MEM 279.980469 1688407854.1405
MEM 279.980469 1688407854.2408
MEM 279.980469 1688407854.3414
MEM 279.980469 1688407854.4420
MEM 279.980469 1688407854.5426
MEM 279.980469 1688407854.6433
MEM 279.980469 1688407854.7438
MEM 279.980469 1688407854.8441
MEM 279.980469 1688407854.9448
MEM 279.980469 1688407855.0452
